datetime,U_predict,V_predict,temp_predict,U_real,V_real,temp_real,U_diff,V_diff,temp_diff
2023/12/31 1:00,0.025975592,2.8776553,277.76013,0.587653657,0.277782611,276.38,0.561678065,-2.599872657,-1.380131836
2023/12/31 2:00,-0.18719631,3.0442219,277.79587,0.976645165,1.664651382,277.07,1.163841479,-1.379570496,-0.72586792
2023/12/31 3:00,-0.31684023,3.2572637,277.78253,0.656549997,1.973662104,277.21,0.973390228,-1.283601556,-0.572531738
2023/12/31 4:00,-0.6053302,3.3805008,277.65268,0.990949024,1.58584994,277.52,1.596279253,-1.794650854,-0.132679443
2023/12/31 5:00,-0.7755671,3.557799,277.48245,0.609041251,1.348876849,277.02,1.384608365,-2.208922251,-0.462452393
2023/12/31 6:00,-0.6550855,3.477776,277.05414,0.504416361,1.759108904,277.11,1.159501865,-1.718667147,0.055861816
2023/12/31 7:00,-0.7891035,3.747534,276.96237,0.912912199,1.338279237,277.52,1.702015707,-2.4092548,0.557628174
2023/12/31 8:00,-0.8574801,4.085212,277.3771,-0.620090621,2.380564559,276.72,0.237389487,-1.704647671,-0.657105713
2023/12/31 9:00,-0.73413026,4.283051,277.94705,-0.07575619,1.668280852,277.35,0.658374073,-2.614770162,-0.597052002
2023/12/31 10:00,-0.5870931,4.546829,279.24966,0.409457073,2.253096737,278.55,0.996550187,-2.293732487,-0.699664307
2023/12/31 11:00,-0.4190477,4.844011,279.44965,0.858329325,4.631130615,280.53,1.277377038,-0.212880215,1.080354004
2023/12/31 12:00,-0.32313037,4.621635,279.8035,-0.057208378,2.979450822,280.74,0.265921991,-1.642184138,0.936502686
2023/12/31 13:00,0.13878155,4.774047,279.88928,0.121427925,4.968516404,280.96,-0.017353622,0.194469506,1.070717773
2023/12/31 14:00,0.7860412,4.7816954,279.76556,0.292993262,2.935413931,281.21,-0.493047938,-1.846281435,1.444436035
2023/12/31 15:00,1.9215375,4.7739553,279.5784,-0.008866255,2.539984525,281.87,-1.930403773,-2.23397082,2.291600342
2023/12/31 16:00,2.149355,4.555246,279.29327,2.744841023,4.81221859,282.01,0.595486088,0.256972714,2.716726074
2023/12/31 17:00,2.3146353,4.330223,278.95886,0.366432046,2.675019169,281,-1.948203231,-1.655203914,2.041137695
2023/12/31 18:00,2.9592686,3.7592914,279.2756,0.879409092,3.087189604,280.32,-2.079859478,-0.672101807,1.044395752
2023/12/31 19:00,2.9454136,3.6781168,278.93182,1.024043225,2.137343088,280.61,-1.921370365,-1.540773711,1.67817627
2023/12/31 20:00,2.9170034,3.6282115,278.60468,2.356817227,3.40367633,280.59,-0.560186166,-0.224535168,1.985324707
2023/12/31 21:00,2.9301317,3.7488682,278.51843,0.889150873,2.854734791,280.6,-2.0409808,-0.894133436,2.081567383
2023/12/31 22:00,2.9052954,3.7351398,278.36508,0.433841183,3.483085102,280.26,-2.471454189,-0.252054745,1.894918213
2023/12/31 23:00,2.8564448,3.7075596,278.23148,2.42513077,3.502333615,280.52,-0.431314066,-0.205225971,2.28852417
2024/1/1 0:00,2.9943252,4.2447166,278.51178,1.541343775,3.527996509,280.72,-1.452981386,-0.716720135,2.208220215
2024/1/1 1:00,3.1971214,4.169798,278.41064,1.68540291,3.169781858,280.35,-1.511718471,-1.000016039,1.939355469
2024/1/1 2:00,3.2662635,4.080594,278.30737,2.36740374,3.803393161,279.68,-0.898859745,-0.277200902,1.372626953
2024/1/1 3:00,3.131963,4.1185036,278.43954,3.385456552,5.134314359,279.74,0.253493537,1.015810789,1.300455322
2024/1/1 4:00,3.2154667,4.122082,278.3716,3.187670708,4.518811288,280,-0.027796029,0.396729054,1.628387451
2024/1/1 5:00,3.3455532,4.1106596,278.3195,3.198699789,4.778160698,279.6,-0.146853371,0.667501099,1.280511475
2024/1/1 6:00,3.1811986,3.9334912,278.62433,1.453571408,2.828344067,279.12,-1.727627189,-1.105147163,0.495671387
2024/1/1 7:00,3.4090028,4.0048757,278.54843,2.725557373,3.643327738,279.16,-0.683445408,-0.361547922,0.611568604
2024/1/1 8:00,3.71389,4.0491576,278.63232,2.679041682,4.584630374,278.94,-1.034848393,0.535472754,0.307675781
2024/1/1 9:00,3.8664396,4.1101766,278.83432,2.660613049,4.664551233,279.29,-1.205826531,0.554374669,0.455679932
2024/1/1 10:00,4.579412,4.0024195,279.7505,1.883052561,3.810067329,279.81,-2.696359422,-0.192352143,0.059511719
2024/1/1 11:00,5.0254917,3.778806,279.56952,3.929189207,6.411854036,280.3,-1.096302508,2.633048065,0.730480957
2024/1/1 12:00,4.6224046,3.6102402,279.62906,3.80058585,5.529886726,280.23,-0.821818726,1.919646505,0.600941162
2024/1/1 13:00,4.719852,3.345755,279.51373,4.32476633,6.176406414,281,-0.395085641,2.830651314,1.48626709
2024/1/1 14:00,4.716671,3.0921304,279.3271,3.191074167,5.187017029,280.59,-1.525596823,2.094886606,1.262912598
2024/1/1 15:00,4.6859264,3.0075855,279.04843,3.93499229,4.54267935,280.31,-0.750934147,1.535093824,1.261568604
2024/1/1 16:00,4.635831,2.878219,278.78476,1.646464809,3.733035445,279.91,-2.98936607,0.854816556,1.125240479
2024/1/1 17:00,4.608205,2.7783363,278.48666,0.843616395,2.596384289,279.65,-3.764588447,-0.181951997,1.163336182
2024/1/1 18:00,4.4755106,2.6580944,278.45618,0.869985709,2.881531688,279.09,-3.605524888,0.223437281,0.633823242
2024/1/1 19:00,4.2665014,2.659388,278.25183,1.53167962,2.821002932,278.69,-2.734821806,0.161614866,0.438168945
2024/1/1 20:00,3.9916267,2.7345169,278.03705,1.334725947,2.59709581,277.85,-2.656900792,-0.137421049,-0.18704834
2024/1/1 21:00,3.461745,2.92472,277.8731,1.883354773,2.70979239,277.16,-1.57839025,-0.214927659,-0.71310791
2024/1/1 22:00,2.9791894,3.1670096,277.53992,1.717543708,1.618531313,277.56,-1.261645688,-1.548478279,0.020083008
2024/1/1 23:00,2.4138334,3.4188087,277.44144,2.835488733,2.345720282,276.82,0.421655354,-1.073088416,-0.621436768
2024/1/2 0:00,1.6337912,3.620173,277.27148,-0.094555963,1.126036931,277.44,-1.728347171,-2.494136046,0.168515625
2024/1/2 1:00,1.1824422,3.8884866,277.2948,0.103470643,1.376115484,277.31,-1.078971545,-2.512371139,0.015200195
2024/1/2 2:00,0.5794354,4.0779614,277.33017,1.180566499,3.02799649,277.56,0.601131091,-1.049964955,0.229830322
2024/1/2 3:00,-0.36137152,4.4964495,277.22647,0.248319811,1.66154665,277.13,0.609691328,-2.83490282,-0.096470947
2024/1/2 4:00,-0.8330305,5.078801,277.1724,0.285390575,2.110794215,277.33,1.118421097,-2.96800694,0.157606201
2024/1/2 5:00,-0.8007573,5.5541058,277.28018,0.184904182,2.783866097,277.78,0.985661471,-2.770239662,0.499818115
2024/1/2 6:00,-0.16676953,5.6392074,277.03552,0.176954171,3.165057222,278.14,0.343723705,-2.474150141,1.104477539
2024/1/2 7:00,0.23375542,5.8644567,277.05844,0.346004612,4.396405442,278.15,0.112249188,-1.468051212,1.091558838
2024/1/2 8:00,0.7673595,5.939371,277.29227,0.267385009,4.78253126,277.45,-0.499974486,-1.156839849,0.157733154
2024/1/2 9:00,1.3268646,5.9921317,277.51764,-0.015707931,4.499972584,276.91,-1.342572532,-1.492159126,-0.60763916
2024/1/2 10:00,1.9177586,5.7474637,278.6611,-0.018535359,5.30996765,277.18,-1.936293943,-0.437496053,-1.481102295
2024/1/2 11:00,2.5778677,5.562214,278.8336,1.141732818,4.41475324,277.98,-1.436134928,-1.147460658,-0.853587646
2024/1/2 12:00,3.506095,5.0023785,279.26376,0.479233217,3.325648136,279.34,-3.026861715,-1.676730328,0.076236572
2024/1/2 13:00,3.9387093,4.772617,279.48453,4.479290913,6.373386299,281.28,0.540581654,1.600769435,1.795472412
2024/1/2 14:00,4.24423,4.6849437,279.8027,5.775914714,8.248861086,282.26,1.531684921,3.56391741,2.457296143
2024/1/2 15:00,4.6999927,4.5059695,280.23935,3.876328507,5.768585381,282.67,-0.823664149,1.262615857,2.430650635
2024/1/2 16:00,4.7096343,4.5411854,280.25626,2.929874223,4.725403373,281.86,-1.779760081,0.184217994,1.603743896
2024/1/2 17:00,4.6945124,4.697806,280.3682,1.251374824,3.021086071,281.33,-3.443137543,-1.67671981,0.96180542
2024/1/2 18:00,4.803387,4.7717204,281.09766,1.255954692,3.586443616,281.3,-3.547432473,-1.185276793,0.20234375
2024/1/2 19:00,5.0056643,5.007243,281.05112,1.450114526,3.738618443,281.45,-3.555549823,-1.268624714,0.398883057
2024/1/2 20:00,5.3323064,5.178235,281.08224,1.860343816,4.217964069,281.58,-3.471962569,-0.960270985,0.497755127
2024/1/2 21:00,6.101761,5.316745,281.38876,1.276044186,3.376952951,281.62,-4.825716678,-1.939791853,0.231236572
2024/1/2 22:00,6.6025844,4.901375,281.85007,1.331324679,5.222994792,281.78,-5.271259683,0.321619975,-0.070067139
2024/1/2 23:00,7.109052,4.3596854,281.99377,2.390573805,5.828821226,281.86,-4.718478376,1.469135805,-0.133774414
2024/1/3 0:00,7.6571994,2.7437322,283.27878,1.500338236,2.111180991,282.39,-6.156861146,-0.632551223,-0.888778076
2024/1/3 1:00,7.4976006,1.9889832,283.01453,1.355735319,2.920681726,282.77,-6.141865236,0.931698572,-0.244526367
2024/1/3 2:00,7.1508293,1.4805635,282.64655,1.961670989,2.886511204,282.92,-5.189158326,1.405947683,0.27345459
2024/1/3 3:00,6.8242073,1.4997661,282.46246,2.109616603,3.538914775,283.43,-4.714590703,2.039148664,0.967536621
2024/1/3 4:00,6.6527934,1.3570418,282.223,3.055402787,4.669144869,283.37,-3.59739062,3.312103033,1.147008057
2024/1/3 5:00,6.55196,1.2449921,281.91864,2.178782504,3.914499559,283.21,-4.373177487,2.669507422,1.291359863
2024/1/3 6:00,6.639723,1.4763919,281.9421,2.711740848,4.773527163,282.25,-3.927981977,3.297135251,0.307891846
2024/1/3 7:00,6.6204467,1.3616599,281.81808,2.196497785,4.424816096,282.54,-4.423948897,3.063156211,0.721915283
2024/1/3 8:00,6.5357995,1.2985955,281.6828,1.370856963,2.578206971,282.37,-5.16494254,1.279611423,0.687199707
2024/1/3 9:00,6.269316,1.4702854,281.61255,2.459259959,5.019974149,282.74,-3.810056237,3.549688733,1.127451172
2024/1/3 10:00,6.049522,1.3545281,281.9757,1.402994141,4.892822032,282.89,-4.646527782,3.538293963,0.914291992
2024/1/3 11:00,5.841396,1.4590726,281.93045,3.665698151,6.17373931,282.98,-2.175697704,4.71466672,1.049549561
2024/1/3 12:00,5.761532,1.7142377,282.34683,2.13144116,5.383405853,282.98,-3.63009067,3.669168163,0.633167725
2024/1/3 13:00,5.436747,1.8135089,282.23038,2.746954631,2.185026375,281.92,-2.689792444,0.371517506,-0.310377197
2024/1/3 14:00,5.12719,1.9702172,282.0471,2.234522967,4.948919792,283.82,-2.892667146,2.978702564,1.772911377
2024/1/3 15:00,4.870248,2.1165962,281.66507,3.105057484,6.015938665,283.64,-1.765190357,3.899342443,1.97493042
2024/1/3 16:00,4.6143165,2.3844254,281.5128,1.528474863,3.025865925,282.83,-3.085841601,0.641440523,1.317213135
2024/1/3 17:00,4.574319,2.5942218,281.26746,1.735038605,3.824871375,282.55,-2.839280281,1.230649545,1.282543945
2024/1/3 18:00,4.9124184,2.445752,281.23846,0.624986187,1.804852422,282.33,-4.287432178,-0.640899483,1.091535645
2024/1/3 19:00,4.9409533,2.5182617,281.14163,0.490431925,3.131832774,282.12,-4.45052133,0.613571103,0.97836792
2024/1/3 20:00,4.972535,2.5365708,281.0107,0.819919351,2.916955992,282.39,-4.152615782,0.380385204,1.37928833
2024/1/3 21:00,4.861029,2.537959,280.79694,1.087726318,1.761178997,282.1,-3.77330283,-0.776780102,1.303063965
2024/1/3 22:00,4.8014116,2.3576725,280.53506,2.881887679,4.471814331,281.89,-1.91952395,2.114141878,1.354935303
2024/1/3 23:00,4.7957296,2.2673078,280.37726,2.324412693,4.829772834,281.19,-2.471316944,2.562465076,0.812741699
2024/1/4 0:00,5.2481174,2.8141093,280.68524,1.431189768,3.440190235,281.19,-3.816927917,0.626081029,0.504743042
2024/1/4 1:00,5.7005057,3.3609107,280.99326,0.537966843,2.050607636,281.19,-5.162538891,-1.310303018,0.196744385
2024/1/4 2:00,6.0064473,3.1065047,280.8807,2.037901751,2.734054947,281.96,-3.968545564,-0.372449732,1.079293213
2024/1/4 3:00,5.9738455,2.796109,280.57327,1.747416254,3.520147218,281.5,-4.226429228,0.724038257,0.926727295
2024/1/4 4:00,6.269984,2.3394089,280.48392,1.204735915,1.876569044,281.1,-5.065247854,-0.462839831,0.616082764
2024/1/4 5:00,6.488321,1.7610756,280.3892,0.56294822,1.10484809,281.01,-5.925372608,-0.656227526,0.620809326
2024/1/4 6:00,6.481068,1.3040209,280.402,1.869358991,1.79265082,280.8,-4.611709144,0.488629939,0.397991943
2024/1/4 7:00,6.649464,0.99957573,280.3909,2.524547806,2.15616752,280.56,-4.124916325,1.156591786,0.169100342
2024/1/4 8:00,6.704532,0.7974554,280.24353,2.906988024,1.644694691,280.98,-3.797544122,0.84723932,0.736469727
2024/1/4 9:00,6.7231336,0.79872847,280.1143,2.352334509,0.931355118,281.08,-4.370799055,0.132626652,0.96571167
2024/1/4 10:00,6.5496273,0.51568043,279.93668,2.212513467,0.761829481,281.23,-4.337113837,0.246149049,1.293323975
2024/1/4 11:00,6.3442807,0.23601839,279.84467,2.083120529,1.855992689,280.54,-4.261160191,1.6199743,0.695334473
2024/1/4 12:00,5.929322,-0.23157103,280.05328,3.25143617,0.994063796,280.18,-2.677885596,1.22563483,0.126716309
2024/1/4 13:00,5.5174613,-0.5120849,279.8867,3.031535154,1.085446732,279.74,-2.485926146,1.597531633,-0.146688232
2024/1/4 14:00,4.941424,-0.7841764,279.53036,2.986680726,0.140848288,280.37,-1.954743167,0.925024697,0.83963501
2024/1/4 15:00,4.17386,-0.9182339,279.07666,2.346196275,0.254878479,279.97,-1.827663798,1.173112351,0.893339844
2024/1/4 16:00,3.5059755,-0.8876066,278.75467,1.6787617,0.064491519,279.81,-1.827213785,0.95209814,1.055330811
2024/1/4 17:00,2.8910434,-0.8140061,278.34543,2.033101585,0.484353118,279.83,-0.857941839,1.298359208,1.484571533
2024/1/4 18:00,2.2195675,-0.94805837,278.3308,2.212274256,0.551581922,278.95,-0.007293281,1.499640289,0.619189453
2024/1/4 19:00,1.6555668,-0.5764816,278.26785,0.955907386,-0.480771329,279.06,-0.699659426,0.095710252,0.792147217
2024/1/4 20:00,1.3087597,-0.17505418,278.1931,-0.565386365,-0.429462755,278.95,-1.874146055,-0.254408577,0.756884766
2024/1/4 21:00,1.3304379,0.10323364,277.95206,0.616975646,0.722385667,278.95,-0.713462253,0.619152024,0.997943115
2024/1/4 22:00,1.2813859,0.46366268,277.69925,0.031721403,0.34855954,279,-1.249664496,-0.115103144,1.300750732
2024/1/4 23:00,1.233697,0.81913906,277.80817,1.708406459,2.218411001,278.55,0.474709402,1.399271938,0.741833496
2024/1/5 0:00,0.24660407,1.7131315,277.81802,1.723083992,2.406778253,278.06,1.476479922,0.693646706,0.241976318
2024/1/5 1:00,0.2296909,1.8780998,277.88223,0.082298502,1.207197977,277.73,-0.147392393,-0.670901822,-0.152232666
2024/1/5 2:00,0.10695705,2.0373194,277.9474,0.259124354,1.079330612,276.82,0.152167306,-0.95798881,-1.127387695
2024/1/5 3:00,-0.34304672,2.2263877,277.8998,0.998778717,1.078582901,276.65,1.341825442,-1.147804838,-1.249810791
2024/1/5 4:00,-0.43358147,2.5491304,277.95068,1.010304477,1.561692948,276.23,1.443885948,-0.987437492,-1.720683594
2024/1/5 5:00,-0.4033141,2.8564596,278.074,0.773647634,1.82259961,276.86,1.176961748,-1.033860008,-1.214005127
2024/1/5 6:00,-0.37899178,3.1154454,277.9353,-0.108824465,1.596294846,276.7,0.270167318,-1.519150529,-1.235302734
2024/1/5 7:00,0.103300124,3.4052527,278.046,0.105515503,2.157421257,276.74,0.002215378,-1.247831438,-1.30598999
2024/1/5 8:00,0.6748112,3.54537,278.3691,0.272329127,2.283820669,277.51,-0.402482057,-1.261549433,-0.859110107
2024/1/5 9:00,1.0838203,3.4375355,278.52744,-0.379478494,1.368355244,277.58,-1.463298837,-2.069180281,-0.947435303
2024/1/5 10:00,1.4710227,3.3554306,279.91846,-1.417783029,1.452856249,279.7,-2.888805755,-1.902574354,-0.218457031
2024/1/5 11:00,1.8570538,3.3860614,280.1405,-1.701970736,2.59100282,279.92,-3.559024493,-0.79505861,-0.22050293
2024/1/5 12:00,1.6795853,3.0286753,280.12274,-0.239859785,3.812462103,280.58,-1.919445122,0.783786785,0.457258301
2024/1/5 13:00,1.6276188,2.974115,280.1665,0.586503515,3.074559095,281.08,-1.041115275,0.1004442,0.913496094
2024/1/5 14:00,1.2971144,2.7707186,279.85965,0.156593601,3.586583115,281.33,-1.140520772,0.815864541,1.470350342
2024/1/5 15:00,0.9157882,2.5179427,279.07678,-0.36151336,2.362500389,281.17,-1.277301534,-0.155442278,2.093217773
2024/1/5 16:00,0.6830619,2.5530224,278.52216,0.4703271,2.465540999,280.49,-0.212734798,-0.087481385,1.967844238
2024/1/5 17:00,0.68284714,2.5738025,278.07397,1.248482181,2.617497325,279.9,0.565635039,0.043694853,1.826025391
2024/1/5 18:00,0.9627734,2.5837884,277.4284,2.191533822,2.918849003,279.6,1.22876044,0.335060609,2.171594238
2024/1/5 19:00,1.044709,2.544596,277.30225,1.58943845,1.57838063,279.43,0.544729483,-0.966215326,2.127753906
2024/1/5 20:00,1.0969179,2.4855883,277.0947,0.822748031,1.20610351,278.85,-0.274169836,-1.279484802,1.755303955
2024/1/5 21:00,1.0616934,2.3375094,276.6987,-1.036401128,-0.680788294,278.31,-2.098094558,-3.018297688,1.611300049
2024/1/5 22:00,1.0553274,2.2536042,276.36243,-0.480921529,0.626749139,277.38,-1.536248944,-1.626855035,1.017573242
2024/1/5 23:00,1.0161731,2.137109,276.2429,1.369047112,1.317463474,277.04,0.352873988,-0.819645567,0.797110596
2024/1/6 0:00,1.469452,2.4325862,277.39896,0.28054032,0.461407768,275.78,-1.188911703,-1.971178425,-1.618956299
2024/1/6 1:00,1.4339833,2.3683274,277.27545,0.987208843,1.469121745,275.84,-0.446774483,-0.899205635,-1.43545166
2024/1/6 2:00,1.4194381,2.3221886,277.13715,-0.185405291,0.591629004,275.22,-1.604843415,-1.730559612,-1.917145996
2024/1/6 3:00,1.3581963,2.1621313,276.8802,-0.004433127,1.269992263,274.15,-1.362629386,-0.892139047,-2.730187988
2024/1/6 4:00,1.2669556,2.1055455,276.8442,0.739833677,1.212042132,273.98,-0.527121937,-0.893503389,-2.864207764
2024/1/6 5:00,1.1785542,2.0343401,276.81415,-0.089572278,0.653893575,273.51,-1.268126455,-1.380446568,-3.304147949
2024/1/6 6:00,1.1424115,1.8190631,276.57364,0.212084906,0.561266418,273.3,-0.930326564,-1.257796649,-3.273638916
2024/1/6 7:00,1.0560136,1.753027,276.58417,0.170895161,0.595982251,272.72,-0.885118424,-1.157044711,-3.86416748
2024/1/6 8:00,1.0138687,1.6252372,276.68942,-0.053574941,0.577520325,272.56,-1.06744363,-1.047716902,-4.129422607
2024/1/6 9:00,1.33979,1.2700795,276.90427,0.164169669,0.451052458,273.4,-1.175620318,-0.819027036,-3.504266357
2024/1/6 10:00,1.276168,0.9349586,277.5429,0.478565829,0.327680862,273.59,-0.79760216,-0.607277715,-3.952907715
2024/1/6 11:00,1.128362,0.56211334,277.63513,0.258357041,0.767692412,274.16,-0.870005019,0.205579067,-3.475131836
2024/1/6 12:00,0.8528118,0.08045315,277.9087,-0.142914539,0.384285616,275.77,-0.995726353,0.303832466,-2.138691406
2024/1/6 13:00,0.4047503,-0.22073887,277.9138,0.31,0.53693575,276.56,-0.094750288,0.757674623,-1.353787842
2024/1/6 14:00,-0.120297976,-0.44998133,277.7595,0.303343045,0.674968886,277.31,0.423641021,1.124950218,-0.449490967
2024/1/6 15:00,-0.59648514,-0.6542637,277.2569,-0.27532708,-0.441129231,277.8,0.321158058,0.213134444,0.543103027
2024/1/6 16:00,-1.004654,-0.8177409,277.05872,-0.038918638,-0.779028459,277.7,0.965735412,0.038712458,0.64128418
2024/1/6 17:00,-1.3589301,-0.9372647,276.71857,-1.152831434,-1.707214012,277.47,0.206098677,-0.769949332,0.751433105
2024/1/6 18:00,-1.6591499,-1.4264706,276.40448,-0.978149825,-1.981747441,277.1,0.68100006,-0.555276804,0.69552002
2024/1/6 19:00,-1.9298822,-1.5916283,276.13373,-1.865205833,-2.128357864,275.97,0.064676335,-0.536729551,-0.163728027
2024/1/6 20:00,-2.150167,-1.7483563,275.69977,-1.157774528,-2.854112497,275.21,0.992392461,-1.105756154,-0.489768066
2024/1/6 21:00,-2.2112558,-2.18432,274.936,-1.603183684,-3.390029805,274.78,0.608072105,-1.205709832,-0.156004639
2024/1/6 22:00,-2.2491205,-2.287997,274.15366,-2.012121962,-3.822795471,274.32,0.236998512,-1.534798463,0.166343994
2024/1/6 23:00,-2.2754378,-2.4608622,273.76242,-1.933467087,-4.513292038,274,0.341970744,-2.052429878,0.237579346
2024/1/7 0:00,-1.9501927,-2.7460077,274.45187,-1.443561029,-3.000838476,273.54,0.506631661,-0.254830795,-0.911873779
2024/1/7 1:00,-2.0871053,-2.9037008,273.89807,-1.662380877,-3.48368911,273.03,0.424724397,-0.579988282,-0.868071289
2024/1/7 2:00,-2.2321715,-2.9678733,273.28473,-1.799615846,-2.978553811,272.72,0.43255569,-0.010680477,-0.564729004
2024/1/7 3:00,-2.5348308,-2.9900808,272.59653,-2.169799168,-2.972267076,272.41,0.365031641,0.017813757,-0.1865271
2024/1/7 4:00,-2.612482,-3.033659,272.22266,-1.333488757,-3.138456266,271.91,1.278993314,-0.104797285,-0.31265625
2024/1/7 5:00,-2.6663618,-3.0876915,271.77487,-2.286256185,-3.794460786,271.52,0.380105623,-0.70676924,-0.254871826
2024/1/7 6:00,-3.1955009,-3.453211,271.22287,-3.488670901,-5.602604336,271.08,-0.293170051,-2.149393267,-0.142869873
2024/1/7 7:00,-3.249956,-3.458753,270.94946,-3.386842041,-5.312184201,270.75,-0.136886148,-1.853431092,-0.199462891
2024/1/7 8:00,-3.3327036,-3.5138824,270.597,-3.019144258,-5.958789135,270.47,0.313559333,-2.444906736,-0.126984863
2024/1/7 9:00,-3.4599445,-3.5195377,270.01144,-2.560929978,-4.548630304,270.36,0.899014508,-1.029092617,0.348555908
2024/1/7 10:00,-3.3830924,-3.5454786,269.99463,-1.877275213,-4.65577467,270.11,1.505817191,-1.110296087,0.115371094
2024/1/7 11:00,-3.2654731,-3.6685824,269.91843,-2.740273473,-5.505760737,269.7,0.525199655,-1.837178298,-0.218426514
2024/1/7 12:00,-3.3309906,-4.0142193,269.85828,-2.470674482,-5.599122038,269.24,0.86031607,-1.584902754,-0.618276367
2024/1/7 13:00,-3.2561069,-4.1076784,269.78098,-2.203916171,-4.643528132,269.31,1.052190683,-0.535849719,-0.470975342
2024/1/7 14:00,-3.1927803,-4.1379724,269.60135,-3.177462425,-4.876077577,269.76,0.015317831,-0.738105222,0.158651123
2024/1/7 15:00,-2.9804096,-3.9527295,269.2703,-2.344870153,-3.616308057,270.1,0.635539469,0.336421406,0.829705811
2024/1/7 16:00,-3.0438654,-3.8940928,269.26508,-2.848704079,-3.221006841,270.24,0.195161363,0.673085957,0.974924316
2024/1/7 17:00,-3.1369429,-3.7952514,269.13043,-0.982969136,-2.813213763,270.29,2.153973727,0.982037606,1.159567871
2024/1/7 18:00,-3.3302867,-3.675745,269.05804,-1.40760884,-3.754828538,270.1,1.922677901,-0.079083528,1.041955566
2024/1/7 19:00,-3.4732428,-3.5536377,269.1091,-1.475658165,-2.344212657,270.14,1.997584595,1.209425086,1.030899658
2024/1/7 20:00,-3.5212252,-3.4548264,269.05798,-1.609484271,-3.253684125,270.45,1.911740943,0.20114223,1.392016602
2024/1/7 21:00,-3.2001033,-3.4339654,268.83032,-1.811400739,-4.61740483,270.77,1.388702544,-1.183439385,1.939677734
2024/1/7 22:00,-3.157791,-3.337545,268.58365,-1.7776537,-3.805252597,270.62,1.3801372,-0.467707679,2.036351318
2024/1/7 23:00,-3.1489382,-3.3372571,268.5479,-1.201374559,-2.716173627,270.61,1.94756362,0.62108352,2.062087402
2024/1/8 0:00,-2.3625746,-3.6646686,269.35004,-1.47585577,-3.468846182,270.535,0.886718867,0.195822378,1.18494812
2024/1/8 1:00,-1.5762111,-3.99208,270.1522,-1.750336981,-4.221518738,270.46,-0.174125886,-0.229438765,0.307808838
2024/1/8 2:00,-1.675816,-4.0630283,269.6986,-3.631913901,-4.636949581,270.11,-1.956097842,-0.573921245,0.411391602
2024/1/8 3:00,-1.9697365,-4.103101,268.83215,-2.209588005,-3.165015142,269.5,-0.239851548,0.938085635,0.66784668
2024/1/8 4:00,-2.1231606,-3.9341004,268.40143,-3.801513478,-5.32166283,267.7,-1.678352877,-1.387562441,-0.701428223
2024/1/8 5:00,-2.2812433,-3.699351,267.92722,-2.248150391,-5.085215808,266.6,0.033092933,-1.385864736,-1.327215576
2024/1/8 6:00,-3.033517,-3.7659967,267.3408,-1.559222283,-2.987595332,265.97,1.4742946,0.778401362,-1.370789795
2024/1/8 7:00,-3.2591379,-3.5364661,266.94437,-2.172332909,-3.641231898,265.58,1.08680496,-0.104765776,-1.364366455
2024/1/8 8:00,-3.4947171,-3.3539894,266.50208,-2.966245863,-4.476414355,264.75,0.528471258,-1.122424993,-1.752075195
2024/1/8 9:00,-3.7529612,-3.229919,266.1176,-2.336562598,-3.356869855,264.34,1.41639856,-0.126950898,-1.777614746
2024/1/8 10:00,-3.7837062,-3.085642,266.28537,-2.987237164,-3.378833249,264.43,0.796469024,-0.29319115,-1.855369873
2024/1/8 11:00,-3.781843,-3.0551045,266.3688,-1.957888903,-3.092292199,264.57,1.823954044,-0.037187705,-1.798804932
2024/1/8 12:00,-3.7922661,-3.3259063,266.23883,-2.959890088,-4.718469102,264.53,0.832376043,-1.392562825,-1.708830566
2024/1/8 13:00,-3.800443,-3.2428496,266.3043,-3.332304132,-3.807801094,264.5,0.468138802,-0.564951505,-1.804290771
2024/1/8 14:00,-3.723899,-3.1725006,266.17297,-2.07706481,-2.602825729,264.56,1.646834078,0.569674881,-1.612973633
2024/1/8 15:00,-3.4168937,-3.0273585,265.62793,-1.798452782,-1.932658167,265.55,1.618440938,1.094700365,-0.077929688
2024/1/8 16:00,-3.3483636,-2.7880633,265.16373,-2.910562002,-3.352943309,265.27,0.437801636,-0.564880021,0.106273193
2024/1/8 17:00,-3.3891819,-2.456488,264.7178,-0.77073676,-1.942695253,265.04,2.618445092,0.513792641,0.322196045
2024/1/8 18:00,-3.5832043,-2.5620584,264.43234,-0.366003257,-1.567846171,264.87,3.217201012,0.994212278,0.437657471
2024/1/8 19:00,-3.6354866,-2.1964946,264.05862,0.233450847,-1.003195246,264.84,3.868937449,1.193299333,0.781375732
2024/1/8 20:00,-3.6311777,-1.9090477,263.61432,0.057369646,-1.368798277,265.02,3.688547309,0.540249446,1.405681152
2024/1/8 21:00,-3.386066,-2.0466185,263.25186,0.029159826,-0.26842076,264.3,3.415225786,1.778197701,1.048138428
2024/1/8 22:00,-3.4190102,-1.9275666,262.45856,-0.128401122,-0.870582076,263.74,3.29060904,1.056984571,1.281442871
2024/1/8 23:00,-3.4289963,-1.8758994,262.30414,-0.00985058,-1.659970773,263.82,3.419145744,0.215928661,1.515861816
2024/1/9 0:00,-3.042464,-2.2151992,263.61816,-0.104623148,-1.235578406,263.57,2.93784087,0.979620826,-0.048164063
2024/1/9 1:00,-3.0767756,-2.0786688,263.26733,-0.465868996,-1.181467764,263.37,2.610906554,0.897201068,0.102666016
